,0
641,优衣库市值超ZARA，下一个“赛点”是数字化？
642,构建与国内大循环相适应的现代金融体系
643,前置仓加速奔跑：叮咚买菜成2020年用户增长最快生鲜电商
644,销售额突破百亿，跨境物流递四方遇上“新烦恼”
645,物联网为国家带来的商业机会
646,激发全球治理变革新动能
647,快手成功上市，给创业者的三大启示 
648,从“深港”到“深港穗”，创新集群演变对大湾区意味着什么？
649,深剖美团履带战略：美团优选是如何短短五个月领跑行业的？
650,工业软件增速引领全球，企业数字化势不可挡
651,万亿市场规模的教育产业互联网，有哪些商业机会？
652,数字经济时代的企业管理变革
653,关于互联网巨头该不该进入社区团购的深度思考
654,互联网医院的核心是什么？
655,数字货币背后打开了新的发展格局
656,2021文化科技融合的三大方向展望
657,广州实物商品网上零售额逆势增长三成
658,数字化意识觉醒 产业互联网供应链将迈向何处？ 
659,国美零售再出奇招 供应链创新成2021年破局王牌
660,工业互联网加速进入移动物联网时代 
661,社区团购，催生物流“新物种”？
662,阿里全球化稳步推进，Lazada季度订单继续实现三位数同比增长 
663,在新零售时代，BI赋能零售行业数字化转型
664,蚂蚁链：如何促进产业数字化升级转型
665,浪潮云洲工业互联网平台创新实践受权威机构关注
666,浙江蓝卓：打造supOS工业操作系统极致体验
667,中天互联：开创工业互联网全新产业版图
668,卡奥斯：携全球生态伙伴共创工业互联网新未来
669,朗坤智慧：助力工业企业全面提升数字化时代的核心竞争力
670,发展工业互联网的六个关键点
671,2021年中国政府行业数字化转型十大预测
672,数字创业生态系统—批判与重构
673,拼多多公开物流专利 不自建也要追求效率
674,广州无线电集团助推广州国资国企数字化转型
675,产业互联网，消费互联网的掘墓人
676,产业互联网践行之互联网医疗：数字化营销SaaS平台
677,打破逻辑局限：横向思维
678,实体店，如何打通私域流量？
679,聚力数字化转型
680,AI时代下的企业管理：做不到的和不该做的
681,未来全球数字化进程将有五大趋势
682,如何看待工业互联网？
683,强化反垄断 推动高质量发展
684,帝国与叛军：亚马逊与Shopify之争
685,如何建立业务数据分析指标体系？教你完整的方法论
686,互联网、大数据、人工智能这三个概念有何种关系
687,花生日记打造直播电商新经济
688,AI产业化：或已进入1-N式发展
689,红杉资本创业成功的六大思考
690,数字化转型之路2：用数据洞察对抗直觉型决策
691,磁云数字CEO李大学：双链金融——产业互联网加速器
692,2021年你应该关注的物联网十大热门趋势
693,京东与基因的左右互搏
694,市值3400亿！张勇：海底捞商业帝国底层逻辑，就8个字 
695,韩都衣舍：从流量时代迈向品牌时代
696,把握全球产业转移新趋势 促进中国制造业价值链再升级
697,供应链：流量红利退潮，大公司为何热捧供应链？
698,私域流量为什么这么火?
699,快递行业价格战：再打5年不停歇？
700,社区团购的未来趋势：线上品类平台化，线下便利店化
701,习近平：完整准确全面贯彻新发展理念 确保“十四五”开好局起好步
702,医疗数字化，到底改变了什么？
703,数字化革命的“宝洁样本”
704,赛迪徐靖：工业互联网平台新模式新业态(七)共享制造
705,为何万亿级的团餐及供应链赛道，没有中国500强？
706,拼多多即将赢得中国电子商务战争的下一场战役
707,互联网巨头为何都有一个“农业梦”
708,广深加速打造全球城市合作共赢典范
709,西部新动力源崛起畅通国内大循环
710,回顾2019年中国航空物流行业运输量及未来趋势分析
711,别在团队建设上浪费时间和钱了
712,赛迪孙刚：工业互联网平台新模式新业态(五)服务化延伸
713,供应链金融的基础和发展趋势
714,运用金融科技做大做好供应链金融
715,科技企业如何进行社会创新？
716,回顾2020年全年网络零售市场发展情况
717,美团优选是如何短短五个月领跑行业的？
718,菜鸟的2020：产业互联网跑步前进
719,美妆集合店，还能火多久？
720,社交网络去中心化已成趋势，读懂核心底层技术选择和路线
721,新消费要抓住年轻人新需求
722,解决仓储物流数据分析的四种方法
723,四大方法掌握供应链金融核心要点
724,未来15年工业互联网为中国节约4500亿元，会是未来产业制高点？
725,电商平台商品榜单如何精细化运营?
726,物流管理能力：电商平台的核心竞争力
727,如何通过新零售给消费者提供更好的购物体验？
728,京东J社区2.0新解：“全域场景物应用”开启人居新时代
729,阿里、京东、美团、电通等电商行业营销模型汇总
730,苏宁物流制定未来发展路线规划
731,艺术品电商新卖点“钱途”几何 
732,东盟数字总体规划2025
733,新零售：互联网的再进化与逆生长
734,数字零售：新零售的掘墓人
735,深度：如果我们失去电商，产业将会发生什么？
736,力争实现全数字化，国美的“真快乐”APP有何玄机？
737,首个国家级“基于工业互联网的智能制造集成应用示范平台”！
738,B2B企业需要一个怎样的产品市场？
739,如何成功开启客户成功运营之路？
740,首个国家级“基于工业互联网的智能制造集成应用示范平台”！
741,互联网+药品：处方流转模式分析
742,如何看待工业互联网？
743,如何理解制造业高质量发展？
744,商业竞争，其实是认知之争
745,供应链金融带动产业链协同发展
746,平台反垄断：迈向“没有‘效率’”的经济学分析
747,2021年，关于产业互联网的七大发展趋势预测
748,私域社群如何提升活跃度？
749,营销运营化的策略与方法论！
750,互联网医院的核心是什么？
751,产业智库新引擎：树根互联为广东制造“支招”
752,如何通过四个步骤快速重构私域电商的运营策略
753,中国供应链金融重点必读的十五本书
754,从流量经济到数字经济：餐饮SaaS衍化的必经之路？
755,四亮点熠熠生辉2020中国经济亮色十足
756,“数据之外，模型之上”场景金融风险识别与管控体系详解
757,回顾2020年工业互联网融资情况表 投融资报告与分析
758,新一轮科技和产业变革对社会的影响与教育应对
759,智能化与工业互联网开启新机遇
760,从产品设计角度解读物联网四层架构
761,RCEP原产地累积规则辨析
762,麻省理工科技评论：百度自动驾驶技术商业化前景可期
763,打破逻辑局限：横向思维
764,实现数字经济和实体经济深度融合
765,《习近平关于网络强国论述摘编》出版发行
766,数字风控：赋能企业精细化运营
767,那些负债累累的商业大佬们，都是如何东山再起的？
768,腾讯 x IDC《未来经济白皮书2021》重磅发布
769,生鲜农产品电商供应链未来发展趋势解读
770,数字经济的要素分析
771,揭秘SheIn：中国最神秘百亿美元公司的崛起
772,产业互联网：远离消费互联网的“世外桃源” 
773,2020年中国直播电商行业市场现状与发展趋势分析
774,任何传统行业，都值得用数字化再做一遍
775,回顾《2020年直播电商行业白皮书》发布
776,回顾2020年网络零售市场盘点及趋势预测
777,广东省长马兴瑞在《求是》上发了篇最新文章
778,洞察组织的暗力量
779,自动化仓库控制系统的优化改造
780,“九不得”时代: 社区团购的变与不变
781,数字化供应链金融发展的十大问题及十七个建议
782,从湖南卫视到芒果TV的战略创业
783,2021年to B企业最应该做的事，向to C学习
784,社区团购背后的信息成本与信息革命
785,构建数字供应链金融应具备“四力” 
786,电商直播平台纷争处，企业入场电商直播如何破局
787,直播电商下一站走向何方
788,数字经济为什么需要反垄断？
789,共享经济将催生怎样的商业模式
790,2021经济：产业互联网让中国再获机遇可节约近3000亿元
791,新零售：互联网的再进化与逆生长
792,广州“十三五” GDP增约1/3
793,国内首个跨境公共分拨中心在广州南沙启用
794,工业设计推动制造业变革
795,计算机：工业互联网有望迎来加速发展
796,德国强化人工智能能力建设 加大高性能计算网络投资
797,让大数据真正发挥“大价值”
798,《求是》杂志发表习近平总书记重要文章
799,ZARA离撤出中国市场还会远吗？
800,2021中国咖啡市场，暗潮涌动？
801,2021新锐品牌数字化增长白皮书
802,供应链金融十大风险及七大防范措施
803,天虹如何利用数字化战略征战零售新场景
804,周小川：数字化时代货币与支付的演进原则
805,出海日报：科技公司大事件
806,盘点：2020年物流供应链领域投融资最全收录
807,建设数字政府：赋能政府治理现代化
808,阿里“新制造”要走工厂革命
809,经验丰富的CEO为什么反而表现不如新手？
810,以“创新逻辑”超越“市场逻辑”
811,森大集团跨国供应链升级之旅
812,邱伏生：智能供应链在智能制造领域的应用
813,TMS云助力沃尔玛中国物流供应链升级
814,下一个独角兽角力场：万亿工业互联网盛宴已开席
815,海尔、美的、三一等先行一步：数字化这样渗透到制造业“血管”
816,产业互联网独角养成记：快则2年慢则7年 多家独角兽计划IPO
817,名创优品背后的驱动力是什么？
818,回顾阿里2020年组织架构调整
819,刘强东密集换帅：京东三驾马车转向何方？
820,汪鸣：新发展格局下物流的变与不变
821,促进现代流通体系建设网络货运平台更应凸显服务的硬核力量
822,仓储物流规划实用数据分析方法推荐：ABC分类分析法
823,百年老字号“月盛斋”的互联网转型之路
824,“数字化+供应链”布局能否带来一场能源成本革命？
825,医疗健康产业数字化的未来
826,广州全面推进服务业扩大对外开放
827,供应链管理8大关键指标
828,2020年中国移动社交行业发展现状
829,汽车行业物流规划-循环取货
830,激荡2020：回顾物流业十大事件
831,比亚迪车标“进化”史
832,广州：“千年商都”孕育“电商之都”
833,数字化转型亲历者讲述：鞋王百丽如何转身
834,如何构建数字化能力的人力？
835,王继祥：智慧物流与新基础设施变革
836,短视频留住消费者需要几秒？
837,广州琶洲高新区正式获批 已集聚超189家高新企业
838,深圳三大综合保税区联动发展打造国内国际双循环窗口
839,下一个独角兽角力场：万亿工业互联网盛宴已开席
840,2021年商业环境会有哪些“新动向”？
841,银保监会：建议所有互联网平台对照蚂蚁集团问题自查
842,运用并购重组手段，助力双循环战略落地
843,ROI 、 BSC、SCOR的绩效体系比较分析
844,阿里数字农业，“棋局”已成型？
845,重塑成长之势：解码企业成长的底层逻辑
846,上海市位居2020年中国物流竞争力TOP10城市榜首
847,回顾2020年十大直播之城出炉！
848,国务院批准印发海南自贸港版外资准入负面清单！
849,数字化转型的关键：构建智能协同工作方式
850,多品种小批量产品供应管理的致胜之道
851,2020年，快递业为何逆势创出800亿件新高？
852,特大喜讯：广东合誉律师事务所首获PCT 国际发明专利
853,从十四五规划看数字化转型
854,兴盛优选：互联网巨头也没撼动的“土老板”
855,新时代的产业互联网：得数字化经营能力者得天下
856,商务部： “十三五”期间电子商务成经济增长新引擎
857,物流“助攻”全球网红新消费
858,数字化转型的“形、型、行”
859,数字经济新格局：以流量为核心的消费互联网过渡到以诚心为核心的产业互联网
860,2020年全国商务工作电视电话会议在京召开
861,新十年|未来仓储将会向高密度、高流量、货到人技术发展
862,国家启动电商税背后 专家称明年直播电商会大洗牌
863,巨头撬不动的B2B供应链
864,直播带货：全民蹦迪还是消费新常态？
865,UVCA时代，产业协同的供应链是未来方向
866,阿里涉嫌垄断如坐实将面临48.8亿元-488亿元处罚
867,国家市场监管总局征求意见：关于平台经济领域的反垄断指南
868,数字化如何驱动品牌「全链路升级」
869,2020年「MINI店」到底过得怎么样？
870,冷链物流入局生鲜电商领域，开启新一轮混战
871,物联网数智化管理可降低物流运输成本
872,MIC50：2020中国最佳创新公司50榜单
873,扩内需促消费，多方发力补农村物流短板
874,工信部公示2020年制造业与互联网融合发展试点示范名单
875,2020年中国直播电商行业收入情况及问题分析
876,互联网模式下物流行业的危与机
877,美团滴滴拼多多们曲线杀入，快递恐有“断流”之危？
878,为什么BOM数据总是不准？
879,智能工厂物流系统总体规划导向与逻辑
880,工厂自动化零部件仓储物流配送中心的规划设计
881,社区团购：流量之下，短中长期拼什么？
882,智能物流在离散制造业中的应用和实践
883,李平：数字化转型与三台组织架构
884,发展数字经济 共享包容增长 为经济发展插上“数字翅膀”
885,2020年我国快递业务量突破800亿件
886,市场监管总局联合商务部召开 规范社区团购秩序行政指导会
887,企业数字化转型的战略拐点
888,“双循环”战略下先进制造业发展态势及促进策略
889,中国主要港口全盘解析
890,2020全球企业服务科技创新TOP50
891,《科学》发布2020年度科学突破！
892,沃尔玛和TikTok首个购物直播间：海外网红带货能力几何？
893,最新中国民营企业500强榜单
894,【探索】物流企业的数字化学习之路
895,仓储管理的全流程SOP操作示范
896,外卖骑手的劳动过程研究
897,利丰私有化对服装供应链影响几何？
898,谈零售不如打盘争上游
899,为何山姆能坐稳会员制“老大”的位置？
900,SHEIN孵化新品牌，开出美妆独立站
901,复盘DHL发展史，探寻顺丰供应链未来
902,平台网络效应与消费互联网格局
903,“美版拼多多”上市，94%卖家来自中国？
904,新华三：构建一套可复制的数字化转型指南
905,2020年的造车新势力
906,当成千上万个SHEIN站起来，Wish的IPO还值钱吗？
907,为什么产业互联网的未来是一片蓝海？
908,O2O到家业务：如何让“商品供应链”成为竞争力？
909,2020中国企业500强雪松控股排第76位
910,蚂蚁金服井贤栋首次公开发声：中国金融科技离不开包容审慎的监管环境
911,发展数字经济，增强创新动能
912,医药物流角逐千亿市场
913,社区电商辩：互联网企业为什么不能卖菜？
914,在线教育2020：崩溃、理性与疯狂
915,数字化转型——CEO应遵循的五条黄金法则
916,中国零售业的成长之痛
917,数智化如何驱动企业的商业创新？
918,BCG助力企业数字化转型，获评行业领军者
919,为什么供应链软件厂商开始选择转向云服务
920,一汽大众佛山工厂的智慧物流系统
921,一文看懂 14 种自动化物流分拣系统运行模式
922,2020年BCG全球科技挑战者：新兴市场前100强花落谁家
923,万亿“火锅市场”，驶入新战场
924,2020年中国高科技高成长50强和中国明日之星获奖企业榜单
925,华为：客户关系的最高境界是什么？
926,智能分拣在件烟入库系统中的应用研究
927,供应链管理8大关键指标！
928,智能物流在离散制造业中的应用和实践
929,默克尔：全球经济力量正在改变 中国经济将实现正增长
930,智能工厂物流系统总体规划导向与逻辑
931,产业互联网与地方产业园区的关系
932,中国手机品牌又被“断货”？
933,TikTok：技术合作会成为中美“脱钩”之外的新选项吗？
934,淘宝直播APP找来了精通短视频的“新将”
935,印度山寨TikTok的乐与悲
936,阿里巴巴在东南亚要一展身手
937,非洲移动互联网—新蓝海
938,Zara和Uniqlo—两种极端的供应链模式
939,拼多多发现了社交电商的潜力，成功突破市场瓶颈
940,寺库：打造奢侈品直播的“双11”
941,京东健康正式登陆港股：刘强东中国首富之路按下“加速键”
942,消费品品牌和供应链的关系
943,从SaaS服务商到“增长服务商”，数字化增长“再进化”？
944,苏宁供应链心法 庄稼地种出新品牌
945,巨头纷纷入局，零售业最惨烈的战争来了！
946,张近东为何把苏宁押给了马云？
947,基于国际比较视角：我国数字经济规模并没有那么大
948,两张图让你一目了然营销的未来是什么？
949,中国高科技高成长50强：广深比重翻番占半壁江山，北京独占三分之一
950,全球支付清算体系
951,供应链金融生态系统全解读
952,新基建催生新场景 广州抢跑数字经济
953,700亿件快递背后的潜力
954,阿里改造农业的野心
955,被深圳、重庆超越后广州如何回归？
956,物流平台经常陷入的10大困境
957,六大行业趋势下，供应链需要怎样的人才？
958,京东健康的闭环商业模式
959,闲鱼的商业模式创新
960,淘宝改版背的背后逻辑
961,蚂蚁国际化新攻略
962,兴盛优选：被大厂冲击的“兴盛优选们”
963,O2O到家业务：如何从线下拉流量 盘活新老客户？
964,国贸商城：匠心与超越三十年
965,海外抖音TikTok“第一网红”坐拥粉丝一亿年仅16岁
966,供应链变革之路该怎么走？
967,王继祥：再谈关于物流标准化的几个认识误区
968,2021这些行业出口“爆单”了！
969,2020年退出或破产的零售企业名单！
970,被拼多多盯上的社区团购
971,「BA饰物局」开创饰品零售新模式
972,顺丰、京东物流攻入产业供应链新赛道
973,互联网巨头都盯上社区团购
974,“营销数字化10讲”之10：一把手怎么推动数字化
975,阿里，美团股价为何差距如此之大？
976,数字化平台赋能 构建金融科技创新生态
977,广百商业体验中心的创新探索
978,产业供应链数字化革命
979,吴菁芃：供应链创新——新零售体系下的库存管理
980,关于《深圳市扶持金融科技发展若干措施（征求意见稿）》
981,怡亚通：拥抱数字化变革 构筑医药流通新格局
982,面向2035的中国智能制造发展战略
983,为零售数字化踩下油门
984,产业链现代化：巩固壮大实体经济根基
985,2020年及以后的十大物流行业趋势与创新
986,从数字赋能看互联网新发展
987,高领资本的产业互联网布局
988,2020年的供应链金融创新点及新趋势
989,数字化转型为零售踩下油门
990,​王继祥：生鲜食品冷链物流中容易忽视的几个问题
991,互联网公司不道德行为为何屡禁不止？
992,苹果的“简洁管理”
993,吴菁芃：持续发展，科技向善——中国绿色仓储与配送系列专题
994,视频号还有哪些机会？
995,拼多多要与社区团购“划清界限”？
996,通用汽车：电池化学技术即将取得突破性进展
997,腾讯郭凯天：让互联网成为青年与未来的连接器
998,直播带货风凉了？
999,加强网络秀场直播和电商直播管理
1000,网易：距离互联网行业第一阵营渐行渐远
1001,以数字化助力农村留守老人“再社会化”
1002,良品铺子：数字化助力渠道变革
1003,社区商业、邻里中心的业态规模及发展方向
1004,南方航空：新航空业时代的数字化服务之道
1005,工业互联网如何纵深发展？
1006,Physical Internet物流和供应链领域的颠覆性创新
1007,印度重新对中国开放投资？
1008,一双袜子的数字化之旅：制造商如何做产销一体“大管家”
1009,供应链金融有哪些场景？
1010,「5G咖啡产业联盟」掀起数字化进化论
1011,“美版拼多多”提交IPO申请，H轮融资估值达112亿美元
1012,零售30年的苏宁公司
1013,网络货运平台：打造“信用堡垒”，助力现代流通体系建设
1014,字节跳动能否在教育市场杀出血路？
1015,良品铺子：6年撬动千亿社交电商市场
1016,洋码头：不同于拼多多 洋码头要走通不一样的‘下沉’之路
1017,日本东京银座快撑不住了
1018,LOFT：乱糟糟的杂货店为什么总让你欲罢不能？
1019,短视频是移动互联网迅猛发展的历史
1020,同城零售兴起，从餐饮外卖到配送万物
1021,新国货修炼记
1022,大润发的数智化转型
1023,新品牌的突围可能：大众市场、消费洞察与新国货运动
1024,在云上设计未来世界的「通用颗粒」
1025,KK集团成为了新零售领域的独角兽
1026,聚水潭：要向电商生态圈延伸 以电商SaaS ERP服务为切入点
1027,社群是零售企业运营私域的重要触点
1028,盒马打造「山核桃」背后的新零售野心
1029,拼多多和茅台的心理攻防战
1030,本来生活丁秀洪：生鲜赛道需要坚持长期主义
1031,淘宝：极致性价比背后的平台掌控力
1032,「香飘飘」稳中求变
1033,快手成功的偶然与必然
1034,新四维科技自下而上地介入蛋鸡供应链改造
1035,东北零售巨头「大商集团」的数字化转型秘诀
1036,内容与社交：把握电商流量竞争新趋势 
1037,蚂蚁再思考：如何看待中国的两种力量
1038,双11多个品牌创销量再新高
1039,国货美妆的“突围之路”？
1040,西方向中国学习电商、全渠道业务？
1041,《自然》：经常边用电脑边看手机要当心！
1042,“营销数字化10讲”之8：品牌商能够去平台化吗？
1043,供应链金融、贸易金融和物流金融的辨析
1044,毕马威刘斌江：数字化时代的智慧财务变革
1045,供应链金融：“科技创新＋平台赋能”打造共生共赢产融生态圈
1046,达观数据CEO陈运文：“AI+RPA”如何赋能企业数字化转型
1047,数字化经营系列①|数字经营：释放数据价值
1048,数字化时代：集团财务管控赋能“道法术”
1049,数字化转型的步伐与成效
1050,数字化经营系列④|数字财务：数字技术驱动财务变革
1051,数字化经营系列③|数字员工：价值主体崛起
1052,为何财务共享平台在各大企业得到广泛应用？
1053,中消协“双11”报告: 直播带货“槽点”多 李佳琦被点名
1054,如何让供应商变为合作伙伴？
1055,广州上新54家首店都被这些mall抢走了
1056,黑海生态—物联网时代的新战略思维及管理工具
1057,非洲移动互联网—新蓝海
1058,2020全球最有价值的50大高档和奢侈品牌
1059,是什么突袭了美团
1060,拼多多的优势、品牌商的抉择和经销商的生死
1061,张勇：商业数字化升级成就今年双11
1062,数字化的心脏——数据中台
1063,越发达的国家越不愿意用支付宝和微信 
1064,社区团购为何引半壁互联网巨头竞逐？
1065,智慧物流的新基建：一单、一码、一单元
1066,蜜芽创始人刘楠|入局抖音直播带货两个月的体感和思考
1067,我国数字经济规模占GDP比重超过36%
1068,收割者：腾讯阿里的20万亿生态圈
1069,顺丰控股：以UPS为锚，看顺丰长期价值【安信交运】
1070,国际锐评：全球最大自贸区开建是多边主义一个巨大胜利
1071,中国互联网巨头们最害怕的事终于还是来了！
1072,直播电商全民化，消费者对直播购物有何期待？
1073,供应链企业“双11”大战 百世如何赢？
1074,5年拿下1.1亿消费者 物美做对了什么？
1075,数字经济助力双循环新发展格局
1076,工业互联网加速发展背后的三大管理变革
1077,2020“双十一”战绩如何？
1078,中国仓储物流产业链全景图谱
1079,双十一大促圆满落幕，广州电商硕果累累
1080,京东工业品战略发布：实现产业链上下游数字化、平台化、生态化的无缝连接
1081,印尼版“内涵段子”CocoFun： 视频江湖的“黑马”
1082,走进广州X11潮玩店：看KK集团新品牌的野心与攻略
1083,邮政局发布快递消费提示：快递员负荷重 望给予理解
1084,数字化中的那些坑，你都踩过了吗？
1085,DHL快递预计全球电子商务交易量有望再创新高
1086,又一家老牌女装品牌败走中国
1087,天猫双11要讲一个新故事
1088,腾讯二次创业：ToB背后的云起十年
1089,预见2021：《中国物流产业全景图谱》
1090,“广州20强”企业将科技势能转为成长动能
1091,"双十一来了,四大电商主播将聚齐A股"
1092,吴菁芃：供应链与技术——供应链流程与信息技术创新分析
1093,双面双十一：下沉与直播的狂欢，疲惫的熬夜养猫人
1094,社交出海“三国杀”
1095,越南游戏，比制造业更早“雄起”了
1096,拉丁美洲处于失落期，但互联网的临界点正在到来
1097,国潮品牌崛起背后的四大路线图
1098,双十一开启物流业迎大考：拼速度拼科技拼环保，加快降本增效
1099,加速供应链变革：解读这家跨境产业龙头企业成长的秘密
1100,《关于加强网络直播营销活动监管的指导意见》
1101,5G和企业机遇
1102,推进产业互联网的中间道路
1103,天猫双11战报
1104,中美占领数字世界两极，其他国家机遇何在？
1105,品牌商和零售商，“用户画像”不一样
1106,营销数字化的灵魂是用户画像
1107,薇娅、李佳琦背后，是千千万万个“他们”
1108,冷链物流发展现状及需求趋势研究
1109,美妆界“喜茶”养成记
1110,吴菁芃：物流与供应链——信息化在供应链中的应用分析
1111,腾讯to B缩影：一支十年团队的进化史
1112,吴菁芃：中国标准化托盘行业应用报告（上）
1113,短视频第一股赴港IPO，快手招股书全解读
1114,知识密集型服务贸易增长迅速
1115,运营重构：留量时代的「场景金融」
1116,“到家业务”对传统商超意味着什么？
1117,吴菁芃：供应链与物流——从供应链战略角度看物流实务（下）
1118,吴菁芃：供应链与物流——从供应链战略角度看物流实务（上）
1119,世界三大“产业互联网平台”的战略与功能
1120,从一到九：数说直播电商
1121,网易严选退出：双十一该被抵制吗？
1122,贸易数字化：赋能与转型
1123,“3+1切口”成型：2020产业互联网已落地实体经济
1124,双十一“快”字背后的物流快递新变化
1125,掌握“六化”体系，实现供应链金融的生态共赢
1126,独家复盘“阿里系”八大危局事件
1127,百度收购YY入局直播电商
1128,5000亿，潮流市场“涌向哪”？
1129,中国宣布新设10个进口贸易促进创新示范区
1130,供应链金融企业要学习蚂蚁小贷？
1131,直播电商观察：价值、平台差异和未来猜想
1132,店铺吸引客流的十大定律
1133,汽车零部件入厂物流模式：大众PK丰田
1134,2020年中全球数字化营销报告
1135,数字循环：信息数字化征程新阶段、中国发展新战略
1136,良品铺子创始人杨红春：我们为什么一定要做高端零食
1137,ZARA还在，但没有人想学它了
1138,带货主播千千万，为何“黑马”是刘楠？
1139,JDL京东物流引领消费体验升级
1140,吴菁芃：供应链与物流衔接枢纽之生产流程篇（上）
1141,2020中国互联网企业综合实力百强企业
1142,吴菁芃：供应链与物流衔接枢纽之生产流程篇（下）
1143,吴菁芃：物流与供应链——仓储流程于供应链作用分析
1144,广州市加快推动专业批发市场转型升级
1145,东莞大朗入选全国市场采购贸易方式试点
1146,完美日记母公司启动赴美上市 
1147,国家邮政局：“双11”期间日均快递量预计达4.9亿件
1148,我国网络零售市场呈现的特点
1149, 2020邮政包裹博览会把脉四大问题
1150,产业互联网正处于风口前夜
1151,国内新零售巨头倒下，创始人和高管全被抓 
1152,王树彤：以数字化带动经济包容性增长
1153,交通运输部联合发布2020年国家物流枢纽建设名单
1154,《2020中国夜间经济发展报告》：场景创新与数字重构
1155,交通部：全力支撑现代流通体系建设 确保国际物流供应链畅通稳定
1156,关于推进交通运输治理现代化若干问题的意见出台
1157,冰与火之歌：SaaS与产业互联网
1158,物流才是生鲜供应链的护城河
1159,交通银行携手网盛生意宝推出“在线供应链融资”产品
1160,供应链金融要有当铺思想，不要盲信大数据
1161,独立站十年浮沉 如今仍是市场“泡沫”？
1162,王继祥：智慧物流推动物流装备制造业发展
1163,红杉中国种子基金领投:医药供应链赋能平台“一块医药”完成数千万元新一轮融资
1164,中国版Netflix来了，恒腾网络进军流媒体行业！
1165,2020双十一，直播电商成“主角”？
1166,效率源于科技（一）
1167,重磅文章 | 站在“十三五”与“十四五”的交汇点上
1168,效率源于科技（二）
1169,数智化供应链怎样重塑物流行业的未来？
1170,关于数据要素交易流通模式的新思考
1171,票据是供应链金融中解决中小企业融资最重要的工具
1172,后疫情时代，产业互联网企业核心能力如何构建？
1173,红杉中国10年物流投资布局
1174,双跨平台一年：工业富联“丰满”工业互联网“羽翼”
1175,京东物流CEO王振辉与全球大咖，对话全球供应链下的新机遇
1176,腾讯产业互联网投资十年脉络和战略布局
1177,吴晓波剖析中国物流四大进步：中国是全球最具想象力物流革命现场
1178,赛迪观点：5G与工业互联网融合发展的几点建议
1179,JDL京东物流要用科技改变供应链未来
1180,区块链及其应用的趋势&前景
1181,易观战略升级：面向留量时代的数字用户洞察与运营
1182,东南亚已成中国快递企业
1183,揭秘：双十一大促活动下，物流的筹备与管控
1184,千亿级市场的进口供应链，冷链物流的生死劫
1185,商品批发B2B流通服务平台的新物种
1186,专业市场变身记|广州越秀融入国际圈 尽显新潮范
1187,2020年双11的差异和压力何在？
1188,从0到1：腾讯参与新一代视频标准制定
1189,互联网行业数字经济的产业趋势与机遇
1190,阿里美团拼多多鏖战：社区团购能破局生鲜电商？
1191,吴菁芃：供应链与物流——供应链与流程分析
1192,吴菁芃：供应链与物流——供应链与流通之间关联分析
1193,市场监管总局发布《网络交易监督管理办法（征求意见稿）》
1194,美联储主席：做正确的事比首先发行CBDC更重要
1195,宋碧莲如何将自有知识产权的商用AI算法产品化推向全球市场
1196,刘烈宏：工业互联网融合创新涌现六大典型模式
1197,中国快时尚出海品牌SHEIN App下载量超过老牌H&M
1198,傅哲宽：产业互联网时代的投资机会
1199,任泽平：蚂蚁金服如何成为全球最大独角兽
1200,推荐观看：高速分拣机与智能分拣视频集锦
1201,阿迪达斯和 Lululemon 携手生物科技公司 Bolt
1202,优衣库中国门店数超过日本
1203,吴菁芃：供应链与物流—供应链系统中的供需管理技术（上）
1204,解读迅犀平台：共享经济与市场僭越者
1205,产业互联网给全要素生产率带来提升空间
1206,蔡进：供应链创新发展推进构建“双循环”新格局
1207,物联网让制造业物流业深度融合成为可能
1208,产品化的物流管理智能系统
1209,宋颖昌：紧抓产业发展机遇，深化工业互联网平台体系建设
1210,2020年91家零售商业绩分析
1211,黄贵生：产互平台模式下的供应链金融设计
1212,2020直播电商的逻辑已经变了
1213,日本零售业启示录
1214,中国快递业务量连续六年稳居世界第一
1215,供应链人才需求的分析
1216,京东数科：产业数字化领域的“首席增长官”
1217,嘀嗒抢跑IPO背后：出租车如何数字化改造？
1218,腾讯司晓：数字经济下新业态的发展与治理创新
1219,刘伟：“产业供应链+互联网”是从0到100的创新
1220,直播电商供应链，哪种模式将迎来新机遇？
1221,赋能新时代 习近平的大数据之道
1222,集成供应链：为什么集成不起来？
1223,深度讲解供应链金融的实质！
1224,京东王敬：巨头进入生鲜领域，背后的战略意图是什么？
1225,淘宝“一元店”，与拼多多的“真香战”
1226,拼多多美团，必有一战
1227,2020上半年电商直播超1000万场
1228,高瓴资本零售业投资心得
1229,新零售报告：供应链变革下的新产物
1230,数字化驱动供应链金融升级
1231,【变局】阿里巴巴未来5年11大战略机遇
1232,新零售成为未来零售业的发展方向
1233,物流企业数据化管理之路
1234,中国快递业--黎明前的最后一战
1235,中国的拼多多转向智慧农业来促进疫情后增长
1236,产业互联网重构供应链金融逻辑
1237,数字经济引领高质量发展
1238,国家发展改革委等多部门齐发声《数字中国建设全面提速》
1239,亚马逊公司启用新支付系统 摇摇手就能付款
1240,邹振东：国潮会越来越“潮”，审美还远未达顶峰
1241,重仓产业互联网的逻辑
1242,如何精细化运营一场有效的电商直播带货？
1243,产业互联网给全要素生产率带来提升空间
1244,双11大促来袭，速卖通卖家如何快速打造爆款？
1245,IP经济背后的理论机制与创业机遇
1246,马云正式出手 打响东南亚跨境物流“第一枪”
